suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status
large,grad_sum_matmul_backward,f64,1,64x64,pytorch-cpu,0.879708,0.026583,ok
large,grad_sum_svd_s_backward,f64,1,64x64,pytorch-cpu,0.738334,0.011499,ok
large,grad_sum_solve_backward,f64,1,"64x64,rhs=1",pytorch-cpu,0.488875,0.006292,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch16 (native batch layout),pytorch-cpu,0.024875,0.002125,ok
batched,batched_svd,f64,1,2x2xbatch16 (native batch layout),pytorch-cpu,0.055416,0.002208,ok
batched,batched_qr,f64,1,2x2xbatch16 (native batch layout),pytorch-cpu,0.050500,0.000458,ok
batched,batched_eigh,f64,1,2x2xbatch16 (native batch layout),pytorch-cpu,0.089166,0.014667,ok
batched,batched_solve,f64,1,"2x2xbatch16 (native batch layout),rhs=1",pytorch-cpu,0.086375,0.007042,ok
batched,grad_sum_batched_matmul_backward,f64,1,2x2xbatch16 (native batch layout),pytorch-cpu,0.048625,0.002500,ok
batched,grad_sum_batched_solve_backward,f64,1,"2x2xbatch16 (native batch layout),rhs=1",pytorch-cpu,0.099875,0.001167,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,4x4xbatch16 (native batch layout),pytorch-cpu,0.062333,0.001834,ok
batched,batched_svd,f64,1,4x4xbatch16 (native batch layout),pytorch-cpu,0.094875,0.001125,ok
batched,batched_qr,f64,1,4x4xbatch16 (native batch layout),pytorch-cpu,0.075334,0.001000,ok
batched,batched_eigh,f64,1,4x4xbatch16 (native batch layout),pytorch-cpu,0.107542,0.003667,ok
batched,batched_solve,f64,1,"4x4xbatch16 (native batch layout),rhs=1",pytorch-cpu,0.108875,0.000667,ok
batched,grad_sum_batched_matmul_backward,f64,1,4x4xbatch16 (native batch layout),pytorch-cpu,0.087375,0.013541,ok
batched,grad_sum_batched_solve_backward,f64,1,"4x4xbatch16 (native batch layout),rhs=1",pytorch-cpu,0.132000,0.008334,ok
batched,batched_matmul_ikb_kjb_ijb,f64,1,2x2xbatch64 (native batch layout),pytorch-cpu,0.069416,0.003792,ok
