suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/structural_shape,broadcast_in_dim,f64,4,8192x1 -> 8192x4096,tenferro-trace,1.148417,0.037250,ok,materialized broadcast
cpu/structural_shape,cast_f64_f32,f64->f32,4,33554432,tenferro-eager,1.381334,0.108875,ok,dtype cast
cpu/structural_shape,cast_f64_f32,f64->f32,4,33554432,tenferro-trace,3.172333,0.296750,ok,dtype cast
cpu/structural_shape,extract_diagonal,f64,4,8388608x2x2 -> 8388608x2,tenferro-eager,2.253041,0.040875,ok,batched matrix diagonal extraction
cpu/structural_shape,extract_diagonal,f64,4,8388608x2x2 -> 8388608x2,tenferro-trace,4.023375,0.343750,ok,batched matrix diagonal extraction
cpu/structural_shape,embed_diagonal,f64,4,8192 -> 8192x8192,tenferro-eager,2.089292,0.081916,ok,embed vector as matrix diagonal
cpu/structural_shape,embed_diagonal,f64,4,8192 -> 8192x8192,tenferro-trace,2.126042,0.143959,ok,embed vector as matrix diagonal
cpu/structural_shape,tril,f64,4,4096x4096,tenferro-eager,3.441542,0.221043,ok,lower triangle
cpu/structural_shape,tril,f64,4,4096x4096,tenferro-trace,4.521250,0.112333,ok,lower triangle
cpu/structural_shape,triu,f64,4,4096x4096,tenferro-eager,3.501375,0.225334,ok,upper triangle
cpu/structural_shape,triu,f64,4,4096x4096,tenferro-trace,4.938125,0.100125,ok,upper triangle
cpu/view_metadata,reshape_view,f64,4,33554432 -> 8192x4096,tenferro-eager,0.000167,0.000750,ok,metadata-only view reshape; no output-sized copy
cpu/view_metadata,reshape_view,f64,4,33554432 -> 8192x4096,tenferro-trace,,,unsupported,TensorValue view metadata APIs are concrete-only; traced tensors use graph operations
cpu/view_metadata,transpose_view,f64,4,4096x4096,tenferro-eager,0.000209,0.000417,ok,metadata-only transpose view; no output-sized copy
cpu/view_metadata,transpose_view,f64,4,4096x4096,tenferro-trace,,,unsupported,TensorValue view metadata APIs are concrete-only; traced tensors use graph operations
cpu/view_metadata,slice_view,f64,4,4194304 -> 2096128,tenferro-eager,0.000250,0.000084,ok,metadata-only strided slice view; no output-sized copy
cpu/view_metadata,slice_view,f64,4,4194304 -> 2096128,tenferro-trace,,,unsupported,TensorValue view metadata APIs are concrete-only; traced tensors use graph operations
cpu/view_metadata,broadcast_in_dim_view,f64,4,8192x1 -> 8192x4096,tenferro-eager,0.000125,0.000041,ok,metadata-only zero-stride broadcast view; no output-sized copy
cpu/view_metadata,broadcast_in_dim_view,f64,4,8192x1 -> 8192x4096,tenferro-trace,,,unsupported,TensorValue view metadata APIs are concrete-only; traced tensors use graph operations
cpu/output_reuse,add_into,f64,4,33554432,tenferro-eager,5.836334,0.712000,ok,caller-owned output
cpu/output_reuse,add_into,f64,4,33554432,tenferro-trace,,,unsupported,compiled traced execution owns its output tensors; no caller-output API
cpu/output_reuse,sub_into,f64,4,33554432,tenferro-eager,5.567000,0.801084,ok,caller-owned output
cpu/output_reuse,sub_into,f64,4,33554432,tenferro-trace,,,unsupported,compiled traced execution owns its output tensors; no caller-output API
cpu/output_reuse,mul_into,f64,4,33554432,tenferro-eager,5.601834,0.600792,ok,caller-owned output
cpu/output_reuse,mul_into,f64,4,33554432,tenferro-trace,,,unsupported,compiled traced execution owns its output tensors; no caller-output API
cpu/output_reuse,div_into,f64,4,33554432,tenferro-eager,5.034042,0.281875,ok,caller-owned output
cpu/output_reuse,div_into,f64,4,33554432,tenferro-trace,,,unsupported,compiled traced execution owns its output tensors; no caller-output API
cpu/output_reuse,neg_into,f64,4,33554432,tenferro-eager,2.997292,0.123708,ok,caller-owned output
cpu/output_reuse,neg_into,f64,4,33554432,tenferro-trace,,,unsupported,compiled traced execution owns its output tensors; no caller-output API
cpu/output_reuse,conj_into,c64,4,16777216,tenferro-eager,1.888583,0.092875,ok,physical conjugate into caller-owned output
cpu/output_reuse,conj_into,c64,4,16777216,tenferro-trace,,,unsupported,compiled traced execution owns its output tensors; no caller-output API
cpu/output_reuse,copy_read_into,f64,4,33554432,tenferro-eager,1.625167,0.059041,ok,copy into caller-owned output
cpu/output_reuse,copy_read_into,f64,4,33554432,tenferro-trace,,,unsupported,compiled traced execution owns its output tensors; no caller-output API
cpu/output_reuse,dot_general_read_into,f64,4,1024x1024,tenferro-eager,4.678917,0.223875,ok,matrix multiply into caller-owned output
