suite,benchmark,dtype,threads,shape,backend,median_ms,iqr_ms,status,notes
cpu/linalg_uncovered,eigvals,f64,1,"192x192",tenferro-direct,4.617208,0.054833,ok,"general input values only"
cpu/linalg_uncovered,eigvals,f64,1,"192x192",tenferro-trace,4.663084,0.064958,ok,"general input values only"
cpu/linalg_uncovered,eigvalsh,f64,1,"512x512",tenferro-direct,14.799541,0.073041,ok,"SPD input values only"
cpu/linalg_uncovered,eigvalsh,f64,1,"512x512",tenferro-trace,15.207250,0.067291,ok,"SPD input values only"
cpu/linalg_uncovered,triangular_solve,f64,1,"4096x4096,rhs=64",tenferro-direct,5.477792,0.167833,ok,"lower-triangular solve"
cpu/linalg_uncovered,triangular_solve,f64,1,"4096x4096,rhs=64",tenferro-trace,8.210959,0.566958,ok,"lower-triangular solve"
cpu/linalg_uncovered,det,f64,1,"1024x1024",tenferro-direct,4.375125,0.264750,ok,"well-conditioned input"
cpu/linalg_uncovered,det,f64,1,"1024x1024",tenferro-trace,4.497208,0.248958,ok,"well-conditioned input"
cpu/linalg_uncovered,slogdet,f64,1,"1024x1024",tenferro-direct,4.275208,0.147541,ok,"well-conditioned input"
cpu/linalg_uncovered,slogdet,f64,1,"1024x1024",tenferro-trace,4.798333,0.197543,ok,"well-conditioned input"
cpu/linalg_uncovered,inv,f64,1,"768x768",tenferro-direct,7.349167,0.280916,ok,"well-conditioned input"
cpu/linalg_uncovered,inv,f64,1,"768x768",tenferro-trace,6.690959,0.417708,ok,"well-conditioned input"
cpu/linalg_uncovered,pinv,f64,1,"512x256",tenferro-direct,6.705584,0.066875,ok,"rectangular input"
cpu/linalg_uncovered,pinv,f64,1,"512x256",tenferro-trace,6.750166,0.065208,ok,"rectangular input"
cpu/linalg_uncovered,pinv_with_rtol,f64,1,"512x256",tenferro-direct,6.682791,0.042209,ok,"rectangular input; rtol=1e-12"
cpu/linalg_uncovered,pinv_with_rtol,f64,1,"512x256",tenferro-trace,6.728500,0.060874,ok,"rectangular input; rtol=1e-12"
cpu/linalg_uncovered,lu,f64,1,"1024x1024",tenferro-direct,4.292000,0.218083,ok,"partial-pivot LU"
cpu/linalg_uncovered,lu,f64,1,"1024x1024",tenferro-trace,4.442916,0.119250,ok,"partial-pivot LU"
cpu/linalg_uncovered,lstsq,f64,1,"768x384,rhs=16",tenferro-eager,5.870084,0.099500,ok,"tall full-column-rank QR least-squares solve"
cpu/linalg_uncovered,lstsq,f64,1,"768x384,rhs=16",tenferro-trace,5.621792,0.044458,ok,"tall full-column-rank QR least-squares solve"
cpu/linalg_uncovered,svd_full,f64,1,"768x384",tenferro-eager,,,unsupported,"svd_full: extension tenferro-linalg.linalg.v1 failed: svd_full: unsupported operation: CPU LAPACK provider does not implement full-matrices SVD; use the faer provider for full SVD"
cpu/linalg_uncovered,svd_full,f64,1,"768x384",tenferro-trace,,,unsupported,"svd_full: unsupported operation: CPU LAPACK provider does not implement full-matrices SVD; use the faer provider for full SVD"
cpu/linalg_uncovered,norm_fro,f64,1,"2048x2048",tenferro-direct,0.382541,0.015667,ok,"Frobenius norm"
cpu/linalg_uncovered,norm_fro,f64,1,"2048x2048",tenferro-trace,0.394083,0.013583,ok,"Frobenius norm"
cpu/complex,conj,c64,1,"16777216",tenferro-direct,7.846542,1.457791,ok,"complex elementwise"
cpu/complex,conj,c64,1,"16777216",tenferro-trace,10.009334,3.670083,ok,"complex elementwise"
cpu/complex,mul,c64,1,"8388608",tenferro-direct,4.046000,0.245625,ok,"complex elementwise"
cpu/complex,mul,c64,1,"8388608",tenferro-trace,4.067208,0.056916,ok,"complex elementwise"
cpu/complex,div,c64,1,"8388608",tenferro-direct,4.524875,0.042125,ok,"complex elementwise"
cpu/complex,div,c64,1,"8388608",tenferro-trace,4.623958,0.035916,ok,"complex elementwise"
cpu/complex,exp,c64,1,"4194304",tenferro-direct,20.740417,0.229834,ok,"complex analytic"
cpu/complex,exp,c64,1,"4194304",tenferro-trace,20.880542,0.174958,ok,"complex analytic"
cpu/complex,log,c64,1,"4194304",tenferro-direct,23.820458,0.153499,ok,"complex analytic"
cpu/complex,log,c64,1,"4194304",tenferro-trace,23.863625,0.072459,ok,"complex analytic"
cpu/complex,dot_general,c64,1,"640x640",tenferro-direct,6.023875,0.756083,ok,"complex matrix multiply"
cpu/complex,dot_general,c64,1,"640x640",tenferro-trace,6.058041,0.172334,ok,"complex matrix multiply"
cpu/complex,dot_general_with_conj,c64,1,"640x640",tenferro-direct,6.138709,0.202417,ok,"conjugated-lhs complex matrix multiply"
cpu/complex,dot_general_with_conj,c64,1,"640x640",tenferro-trace,,,unsupported,"no public TracedTensor dot_general_with_conj API; an explicit conj+dot graph is different work"
cpu/complex,tensordot,c64,1,"640x640",tenferro-direct,5.732708,0.176001,ok,"complex matrix contraction over one axis"
cpu/complex,tensordot,c64,1,"640x640",tenferro-trace,6.049125,0.128333,ok,"complex matrix contraction over one axis"
cpu/complex,svd,c64,1,"160x160",tenferro-direct,4.014959,0.064333,ok,"complex SVD"
cpu/complex,svd,c64,1,"160x160",tenferro-trace,3.899666,0.035083,ok,"complex SVD"
cpu/complex,qr,c64,1,"256x256",tenferro-direct,4.740541,0.048500,ok,"complex QR"
cpu/complex,qr,c64,1,"256x256",tenferro-trace,4.825708,0.044125,ok,"complex QR"
cpu/complex,eig,c64,1,"112x112",tenferro-direct,5.934291,0.043709,ok,"complex eig"
cpu/complex,eig,c64,1,"112x112",tenferro-trace,5.901667,0.039959,ok,"complex eig"
cpu/complex,solve,c64,1,"384x384,rhs=8",tenferro-direct,3.309000,0.074208,ok,"complex solve"
cpu/complex,solve,c64,1,"384x384,rhs=8",tenferro-trace,3.337667,0.100000,ok,"complex solve"
cpu/complex,cholesky,c64,1,"448x448",tenferro-direct,2.446125,0.057125,ok,"Hermitian positive definite"
cpu/complex,cholesky,c64,1,"448x448",tenferro-trace,2.552375,0.097416,ok,"Hermitian positive definite"
cpu/complex,norm_fro,c64,1,"2048x1536",tenferro-direct,4.711000,0.396792,ok,"complex Frobenius norm"
cpu/complex,norm_fro,c64,1,"2048x1536",tenferro-trace,4.052417,2.817958,ok,"complex Frobenius norm"
cpu/elementwise_reduction,add,f64,1,33554432,pytorch-cpu,6.710833,0.112626,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,sub,f64,1,33554432,pytorch-cpu,6.688459,0.098792,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,mul,f64,1,33554432,pytorch-cpu,6.647958,0.134416,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,div,f64,1,33554432,pytorch-cpu,6.661708,0.174750,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,rem,f64,1,8388608,pytorch-cpu,19.722834,0.112708,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,neg,f64,1,33554432,pytorch-cpu,4.461958,0.094790,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,abs,f64,1,33554432,pytorch-cpu,4.458958,0.076792,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,sign,f64,1,33554432,pytorch-cpu,5.111125,0.068042,ok,unary elementwise; input allocation outside timed region
cpu/elementwise_reduction,maximum,f64,1,33554432,pytorch-cpu,6.544250,0.139209,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,minimum,f64,1,33554432,pytorch-cpu,6.548083,0.099750,ok,binary elementwise; input allocation outside timed region
cpu/elementwise_reduction,compare_lt,f64,1,33554432,pytorch-cpu,8.635833,0.091874,ok,ordered compare; input allocation outside timed region
cpu/elementwise_reduction,select,f64,1,33554432,pytorch-cpu,9.102250,0.085167,ok,ternary select; input allocation outside timed region
cpu/elementwise_reduction,clamp,f64,1,8388608,pytorch-cpu,2.297750,0.059375,ok,clamp with tensor bounds; input allocation outside timed region
cpu/elementwise_reduction,exp,f64,1,8388608,pytorch-cpu,12.287417,0.063584,ok,analytic unary; input allocation outside timed region
cpu/elementwise_reduction,log,f64,1,8388608,pytorch-cpu,20.903958,0.182500,ok,analytic unary; input allocation outside timed region
